User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Muhammad Yousaf,https://yt3.ggpht.com/ytc/AGIKgqOx4LF2_wHo1xyYfnaxEEhtom1kpOpw9DcLM96E=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Pretty good
Rose Boutique - Women's Alteration Services,https://yt3.ggpht.com/ytc/AGIKgqP6FLaoDZKz5PZfklq9kmaSHCPqQXUbBVyQ2ut6Eg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Very nice. Thank you
Ali S,https://yt3.ggpht.com/ytc/AGIKgqNu1Ba9MCpLeda5XVto1iMt-rQET7O5J6rBDg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Greattt
Ahmad Waheed,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,To much informative
Fahad Rehman,https://yt3.ggpht.com/ytc/AGIKgqMcSnw4IKzu4mUCA9HzV9s2PCbk6fvFom5Jwbpd-Q=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thank you.
Ibrahim VLOG,https://yt3.ggpht.com/IPBfz2ghYqWEeHBkWn50NNFaFRMMwKf1hqHGxeNdL4V1__jDLrYgrJjb4fsF2jjtQ_8mI8gd=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,️️️
Ali jutt,,2 years ago,0,Sir kya Software engineering ka b course hai Github pr?
Jony Bhi,,1 year ago,0,i love u bro
Smart Planet,,2 years ago,0,Sir how fresh graduated student prepare for internship interview for software engineer ?
Syed Faateh Sultan Kazmi,,2 years ago,0,
Kree-Gaming,,1 year ago,0,Where i can find clean code in the form of pdf or ebook?
ahmed mujtaba,,1 year ago,1,"How much time to code every day 
?
For beginners"
Striving Towards Jannah,,2 years ago,1,Sir hum abhi 3rd year mai hain...ur 1st ur 2nd year mai hum ny learning e nai ke to ab third year mai implement kaisay karin
Ahmad Waheed,,2 years ago,0,RAMDHAN mübarek
Faisal Mughal,,2 years ago,0,cracking the coding interview aur clean code market ma easy mil jaya ge ?
Moosa Butt,https://yt3.ggpht.com/ytc/AGIKgqOUU59xk4JVVh43ZNqbuSoPHtijEyyyrl91H_wnBA=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Hey what was ur GPA?
GamingWithHamza,https://yt3.ggpht.com/ytc/AGIKgqMIezPku8ESN6cm_4-YxRPKhLW90DVcLY_z2GN6=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,First
Sameer Sarwar,https://yt3.ggpht.com/ytc/AGIKgqNNTAP-nUxPqD2Fpl9kJnvrh8ismUavY6KRdQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,What was your fyp ?
Tuaha Tayyab,https://yt3.ggpht.com/ytc/AGIKgqOP5JEKnFlYNCnwHxhDmnhAU4wu7lG8yHdl-7x9Rg=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,
Mr Paradox,https://yt3.ggpht.com/jsW-fpFcwajIKUccZI1gvkmJbFZwYDn20ibCgKYjsyP9GS-EnnsuOa9Y9OdqfYrbTUQVFf0vOw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,️️
